global_sentence_id,source_id,title,subdomain,paragraph_id,local_sentence_id,language,sentence,num_chars,num_devanagari_chars,num_latin_chars
SENT_0001638,BF_002,Breastfeeding Problems,breastfeeding,1,14,en,"Lruiku xjkmus leL;kg: lkekU; gqu~ rj fruhg: NksVks le;lEe jgUNu~A ;h mik;g:ys eír xuZ lDNu~A rikbZays leL;kg: dk;e jfgjgsdks Qsyk ikuqZgqUN Hkus] vk¶uks fpfdRld] ifjpkfjdk ok Lruiku fo’ks""kKykbZ Qksu xuqZgksl~A bUxkstZesUV bUxkstZesUV Hkusdks rikbZadks Lruys nw/k mRiUu xuZ lq# xnkZ Lrug: iw.kZ] dMk] VsUMj j dfgysdkgh¡ nq[kkbiw.kZ gq¡nk gqus leL;k gksA ;ks çk;% MsfyHkjh ifNdks 3 nsf[k 5 fnuek ns[kkiNZA bUxkstZesUVdk y{k.kg: çk;% 24 nsf[k 48 ?k.VklEe jgUNu~A y{k.kg:ek fuEu lekos'k gqUNu~% • Bwyk] xºzq³~xks j uje Lrug: • Nqu xkºzks] nq[kkbiw.kZ j rkrks gqus Lrug: • Lrug: lqfUuus • fuIiyg: j ,jksyk dMk gqus bUxkstZesUV jksdFkke xusZ rfjdkg: • çR;sd fnu vk¶uks cPpkykbZ dErhek ifu 8 nsf[k 12 iVdlEe Lruiku xjkmuqgksl~A fimu rFkk fuYus dk;Zdks ykfx gsuqZgksl~ j lqUuqgksl~A • rikbZadk Lrug: xºzq³~xks gq¡nk fnudks 24 ?k.Vk liksVZ czk yxkmuqgksl~A rkjg: uHk,dks lgt 'kSyhdks czkdks ç;ksx xuqZgksl~A dsgh vkekg:ys czk fcuk lgt Hk,dks eglql xuqZgqUNA 2 Breastfeeding Problems.",975,0,716
SENT_0001639,BF_002,Breastfeeding Problems,breastfeeding,1,15,en,Nepali.,7,0,6
SENT_0001640,BF_002,Breastfeeding Problems,breastfeeding,1,16,en,"healthinfotranslations.org • If your breasts become engorged: ÌÌ Place a clean, warm, damp cloth over each breast for 3 to 5 minutes before nursing or get into a warm shower and let warm water flow over your shoulders.",218,0,171
SENT_0001641,BF_002,Breastfeeding Problems,breastfeeding,1,17,en,Heating the breasts will help your milk flow easily to your baby.,65,0,53
SENT_0001642,BF_002,Breastfeeding Problems,breastfeeding,1,18,en,"After heating the breasts, massage them in a circular motion towards the areola and the nipple.",95,0,78
SENT_0001643,BF_002,Breastfeeding Problems,breastfeeding,1,19,en,Massaging will move the milk down.,34,0,28
SENT_0001644,BF_002,Breastfeeding Problems,breastfeeding,1,20,en,Massage under the arms and the collarbone area if this area is firm and uncomfortable.,86,0,71
SENT_0001645,BF_002,Breastfeeding Problems,breastfeeding,1,21,en,ÌÌ Soften the breast using hand expression or a breast pump.,60,0,47
SENT_0001646,BF_002,Breastfeeding Problems,breastfeeding,1,22,en,Express enough breast milk to soften the areola so that baby can easily attach.,79,0,65
SENT_0001647,BF_002,Breastfeeding Problems,breastfeeding,1,23,en,ÌÌ Breastfeed right away.,25,0,19
SENT_0001648,BF_002,Breastfeeding Problems,breastfeeding,1,24,en,Gently massage your breasts while nursing.,42,0,36
SENT_0001649,BF_002,Breastfeeding Problems,breastfeeding,1,25,en,"ÌÌ If the breasts are still painful, full and swollen after a breastfeeding, or refill within a half hour after feeding, you may pump to soften the breasts.",156,0,123
SENT_0001650,BF_002,Breastfeeding Problems,breastfeeding,1,26,en,Only pump if your breasts are overly full and don’t pump until they are empty.,78,0,62
SENT_0001651,BF_002,Breastfeeding Problems,breastfeeding,1,27,en,ÌÌ Apply cold packs to the breasts for 20 minutes after nursing Nipple Soreness Nipple soreness often occurs when the baby is not attached well to the breast or positioned correctly.,182,0,147
SENT_0001652,BF_002,Breastfeeding Problems,breastfeeding,1,28,en,Make sure your baby’s jaws are deeply over your areola and about ½ inch behind the base of your nipple.,103,0,81
SENT_0001653,BF_002,Breastfeeding Problems,breastfeeding,1,29,en,Your nipple should be rounded and erect after the baby detaches.,64,0,53
SENT_0001654,BF_002,Breastfeeding Problems,breastfeeding,1,30,en,"• rikbZadks Lrug: bUxkstZ Hk, Hkus% ÌÌ uflZ³ xuqZiwoZ 3 nsf[k 5 feusVlEedks ykfx çR;sd Lru ekfFk U;kuks] fHktsdks diMk jk[uqgksl~ ok U;kuks lkojek tkuqgksl~ j rkrksikuhykbZ vk¶uk dk¡/kg: ekfFk cXu fnuqgksl~A Lrug: rrkmukys lftySl¡x vk¶uks cPpkykbZ nw/k çokg xuZ eír gqusNA Lrug: rrk,ifN] ,jksyk j fuIiyfrj o`Ùkkdkj xfrek fruhg:ykbZ ekfyl xuqZgksl~A gkrek ok dyjcksu {ks=ek ekfyl djk ;fn ;ks {ks= QeZ j vlqfoèkktud N HkusA ÌÌ LruykbZ gkrdks O;ogkj ok Lru iEidks ç;ksx xjsj uje cukmuqgksl~A ,jksykykbZ uje cukmu i;kZIr Lrudks nw/k fupuqZgksl~ tldkj.k cPpk lftySl¡x layXu gqu lDuqgqUNA ÌÌ rRdky Lruiku xjkmuqgksl~A Lruiku xjkm¡nk vk¶uks Lrug:ykbZ gyqdkl¡x ekfyl xuqZgksl~A ÌÌ LruikuifN Lrug: v>S ifu nq[kkbiw.kZ] iw.kZ gqus j lqfUuus gqUNu~ ok LruikuifNdks vk/kk ?k.Vk fHk= iqu% Hkfjus gqUNu~ Hkus] rikbZays Lrug:ykbZ uje cukmu iEi xuZ lDuqgqUNA rikbZadk Lrug: iw.kZ :iek iwjk HkfjUNu~ Hkus ek=S iEi xuqZgksl~ j fruhg: [kkyh ugq¡nklEe iEi uxuqZgksl~A ÌÌ Lruiku ifN 20 feusVdks ykfx Lrug:ek dksYM I;kdg: jk[uqgksl~ fuIiyek ?kkm gqus fuIiyek ?kkm çk;% tlks cPpk Lruek jkezksl¡x layXu ugq¡nk ok lgh rfjdkys ujk[nk gqUNA rikbZadks cPpkdk c³~xkjkg: vk¶uks ,jksyk ekfFk j rikbZadks fuIiydks csl iNkfM yxHkx ½ bUp Nu~ Hkuh lqfuf'pr xuqZgksl~A rikbZadks fuIiy cPpk Nqfê,ifN xksykdkj j fl/kk gquqiNZA 3 healthinfotranslations.org Breastfeeding Problems.",1341,0,1018
SENT_0001655,BF_002,Breastfeeding Problems,breastfeeding,1,31,en,Nepali.,7,0,6
SENT_0001656,BF_002,Breastfeeding Problems,breastfeeding,1,32,en,"Ways to Prevent Nipple Soreness • If you feel pinching, rubbing or biting pain during the feeding, check the baby’s position and attachment.",140,0,113
SENT_0001657,BF_002,Breastfeeding Problems,breastfeeding,1,33,en,• Air-dry your nipples by leaving your bra flaps down for a couple of minutes after a feeding.,94,0,74
SENT_0001658,BF_002,Breastfeeding Problems,breastfeeding,1,34,en,• Express a small amount of colostrum or milk and spread it around the nipple and areola after air-drying.,106,0,85
SENT_0001659,BF_002,Breastfeeding Problems,breastfeeding,1,35,en,"• Avoid the use of soap, alcohol and extra water on the breast.",63,0,48
SENT_0001660,BF_002,Breastfeeding Problems,breastfeeding,1,36,en,Clean your breasts by allowing water to flow over them when showering.,70,0,58
SENT_0001661,BF_002,Breastfeeding Problems,breastfeeding,1,37,en,If You Have Nipple Soreness: • Feed your baby more often for shorter periods of time.,85,0,67
SENT_0001662,BF_002,Breastfeeding Problems,breastfeeding,1,38,en,• Do not allow your baby to become too hungry.,46,0,35
SENT_0001663,BF_002,Breastfeeding Problems,breastfeeding,1,39,en,"• Using an artificial nipple shield over the breast for feeding may help with soreness, but can damage your nipple and get in the way of milk flow.",147,0,117
SENT_0001664,BF_002,Breastfeeding Problems,breastfeeding,1,40,en,Only use them with the help of a lactation specialist.,54,0,44
SENT_0001665,BF_002,Breastfeeding Problems,breastfeeding,1,41,en,• Use a purified lanolin product or gel pad to heal cracked or open areas.,74,0,58
SENT_0001666,BF_002,Breastfeeding Problems,breastfeeding,1,42,en,Do not use lanolin and gel pads together.,41,0,33
SENT_0001667,BF_002,Breastfeeding Problems,breastfeeding,1,43,en,• Begin feeding on the least sore nipple.,41,0,32
SENT_0001668,BF_002,Breastfeeding Problems,breastfeeding,1,44,en,Be sure to break suction carefully by sliding your finger inside your baby’s mouth.,83,0,68
SENT_0001669,BF_002,Breastfeeding Problems,breastfeeding,1,45,en,"• If it remains painful when your baby first latches on, remove your baby and try again.",88,0,69
SENT_0001670,BF_002,Breastfeeding Problems,breastfeeding,1,46,en,"fuIiyek ?kkm gqusckV jksDus rfjdkg: • rikbZays Lruiku xjkmus le;ek fpeksV~us] jxMus ok VksDus nq[kkb eglql xuqZgqUN Hkus] cPpkykbZ jk[ksdks rfjdk j la;kstuykbZ tk¡p xuqZgksl~A • Lruiku xjk,ifN dsgh le;dks ykfx vk¶uks czkdk ¶Y;kig:ykbZ ry NksMsj vk¶uks fuIiyykbZ gkokek lqdkmuqgksl~A • dksyksLVªe ok nw/kdks lkuks ek=k fupuqZgksl~ j gkokek lqdk,ifN fuIiy j ,jksykdks ojij QSykmuqgksl~A • Lruek lkcqu] efnjk j vfrfjä ikuhdks ç;ksx uxuqZgksl~A lkoj xnkZ Lrug: ekfFkckV ikuhg: cXus xjh lQk xuqZgksl~A rikbZaykbZ fuIiyek ?kkm gqUN Hkus% • vk¶uks cPpkykÃ NksVk vUrjkyek NksVks&NksVks vofèkdks ykfx Lruiku xjkmuqgksl~A • vk¶uks cPpkykbZ ,dneS Hkksdks ujk[uqgksl~A • Lruiku xjkmudk ykfx Lruek —f=e fuIiy f'kYMdks ç;ksx xukZys ?kkm Hk,dksek eír xuZlDN rj rikbZadks fuIiyykbZ [kjkc xuZlDN j nwèkdks çokgykÃ jksDulDNA fruhg:ykbZ Lruiku fo'ks""kKdks eír}kjk ek= ç;ksx xuqZgksl~A • Dz;kd Hk,dk ok [kqyk {ks=g: fudks xjkmu 'kq) ikfj,dks ykuksfyu mRiknu ok tsy I;kMdks ç;ksx xuqZgksl~A ykuksfyu j tsy I;kMg:ykbZ ,dlkFk ç;ksx uxuqZgksl~A • de ?kkm Hk,dks fuIiyckV Lruiku xjkmu lq# xuqZgksl~A vk¶uks cPpkdks eq[kek vk¶uks vkSaykykbZ fHk= LykbM xjsj lko/kkuhiwoZd pqLu NqVkmu lqfuf'pr xuqZgksl~A • rikbZadks cPpkys lq#ek Lruiku xnkZ nq[kkbiw.kZ gqUN Hkus] vk¶uks cPpkykbZ gVkmuqgksl~ j Qsfj ç;kl xuqZgksl~A 4 Breastfeeding Problems.",1313,0,1008
SENT_0001671,BF_002,Breastfeeding Problems,breastfeeding,1,47,en,Nepali.,7,0,6
SENT_0001672,BF_002,Breastfeeding Problems,breastfeeding,1,48,en,healthinfotranslations.org • A fast deep latch will put your baby’s jaws behind the nipple and tender areas.,108,0,88
SENT_0001673,BF_002,Breastfeeding Problems,breastfeeding,1,49,en,"If latching on still painful, talk to a lactation specialist.",61,0,50
SENT_0001674,BF_002,Breastfeeding Problems,breastfeeding,1,50,en,Plugged Duct A plugged duct is a tender or painful lump in the breast.,70,0,56
SENT_0001675,BF_002,Breastfeeding Problems,breastfeeding,1,51,en,"If left untreated, it may lead to an infection.",47,0,37
SENT_0001676,BF_002,Breastfeeding Problems,breastfeeding,1,52,en,Plugs often occur from changes in the baby’s feeding pattern or pressure on the breast.,87,0,71
SENT_0001677,BF_002,Breastfeeding Problems,breastfeeding,1,53,en,Check your breast for pressure points that occur from a bra that is too tight or from bunched clothing on the breast.,117,0,95
SENT_0001678,BF_002,Breastfeeding Problems,breastfeeding,1,54,en,If You Have a Plugged Duct: • Apply moist heat to the breast 15 to 20 minutes before each feeding.,98,0,72
SENT_0001679,BF_002,Breastfeeding Problems,breastfeeding,1,55,en,• Massage the breast from the area behind the discomfort toward the nipple.,75,0,61
SENT_0001680,BF_002,Breastfeeding Problems,breastfeeding,1,56,en,• Change positions lining-up the baby’s chin and jaw toward the plug.,69,0,54
SENT_0001681,BF_002,Breastfeeding Problems,breastfeeding,1,57,en,• Let the baby nurse first on the affected breast.,50,0,39
SENT_0001682,BF_002,Breastfeeding Problems,breastfeeding,1,58,en,The stronger suck will help relieve the plug.,45,0,37
SENT_0001683,BF_002,Breastfeeding Problems,breastfeeding,1,59,en,"Breast Infection A breast infection occurs from a blocked duct or from bacteria that has entered the breast, often through a cracked nipple.",140,0,116
SENT_0001684,BF_002,Breastfeeding Problems,breastfeeding,1,60,en,"Even though the breast tissue is inflamed, the baby will not become ill from feeding on the infected breast.",108,0,88
SENT_0001685,BF_002,Breastfeeding Problems,breastfeeding,1,61,en,"Signs of breast infection may include: • A headache, aching joints, fever or chills • A hard, red and painful breast • A fussy or unwilling to nurse baby when using the infected breast • æqr xfgjks Lruikuys rikbZadks cPpkdks c³~xkjkykbZ fuIiy j VsUMj {ks=g:dks iNkfM jk[NA Lruiku xjkm¡nk v>Sifu ,dneS nq[N Hkus] Lruiku fo’ks""kKl¡x dqjkdkuh xuqZgksl~A cUn Hk,dks uyh cUn Hk,dks uyh Lruek gqus tfVy ok nq[kkbiw.kZ yEi gksA mipkj xfj,u Hkus] ;lys laØe.k fuER;kmu lDNA Iyxg: çk;% cPpkdks [kqokmus I;kVªuek gqus ifjorZug: ok Lruek gqus pkickV gqUNu~A ,dneS dflyks Hk,dks czkckV gqus ok Lruek Hk,dks /ksjS diMkckV gqus pkidk iksbUVg:dks ykfx vk¶uks Lrudks tk¡p xuqZgksl~A rikbZaek cUn Hk,dks uyh N Hkus% • çR;sd iVd Lruiku xjkmuqHkUnk vxkfM LruykbZ 15 nsf[k 20 feusVlEe rkrks cukmuqgksl~A • vlgt gqus {ks=dks iNkfMckV fuIiyrQZ Lrudks ekfyl xuqZgksl~A • cPpkdks P;kiw j nk¡rykÃ Lrudks cUn uyhfrj jk[nS fLFkfrek ifjorZu xuqZgksl~A • cPpkykbZ lq#ek çHkkfor LruykbZ pqLu fnuqgksl~A cfy;ks pqlkbZys Iyxek vkjke fnu eír xusZNA Lrudks l³~Øe.k Lrudks l³~Øe.k cUn Hk,dks uyh ok çk;% Dz;kd Hk,dks Lrudks fuIiyckV Lruek ços'k Hk,dks C;kDVsfj;kckV gqUNA Lrudks rUrqek tyu Hk, rkifu] cPpkykbZ l³~Øfer LruckV Lruiku xjkm¡nk cPpk fcjkeh gqusNSuu~A Lrudks l³~Øe.kdk y{k.kg:ek fuEu dqjk lekos’k gqulDNu~% • Vkmdks nq[us] tksuhZg: nq[us] Tojks vkmus ok fplks ykXus • Bksl] jkrks j nq[kkbiw.kZ Lru • l³~Øfer Lrudks ç;ksx xjsj cPpkykÃ Lruiku xjkm¡nk mlys fnô ekUus ok vfuPNqd gqus 5 Breastfeeding Problems.",1480,0,1114
SENT_0001686,BF_002,Breastfeeding Problems,breastfeeding,1,62,en,Nepali.,7,0,6
SENT_0001687,BF_002,Breastfeeding Problems,breastfeeding,1,64,en,"Unless otherwise stated, user may print or download information from www.healthinfotranslations.org for personal, non-commercial use only.",138,0,117
SENT_0001688,BF_002,Breastfeeding Problems,breastfeeding,1,65,en,The medical information found on this website should not be used in place of a consultation with your doctor or other health care provider.,139,0,115
SENT_0001689,BF_002,Breastfeeding Problems,breastfeeding,1,66,en,You should always seek the advice of your doctor or other qualified health care provider before you start or stop any treatment or with any questions you may have about a medical condition.,189,0,156
SENT_0001690,BF_002,Breastfeeding Problems,breastfeeding,1,67,en,"The Ohio State University Wexner Medical Center, Mount Carmel Health System, OhioHealth and Nationwide Children’s Hospital are not responsible for injuries or damages you may incur as a result of your stopping medical treatment or your failure to obtain treatment.",264,0,221
SENT_0001691,BF_002,Breastfeeding Problems,breastfeeding,1,68,en,Call your doctor right away if you think you may have a breast infection.,73,0,59
SENT_0001692,BF_002,Breastfeeding Problems,breastfeeding,1,69,en,• Your doctor may order medicine to treat the infection.,56,0,45
SENT_0001693,BF_002,Breastfeeding Problems,breastfeeding,1,70,en,Take the medicine for the full time ordered.,44,0,36
SENT_0001694,BF_002,Breastfeeding Problems,breastfeeding,1,71,en,"Do not stop taking your medicine, even if you feel better, without first talking to your doctor.",96,0,77
SENT_0001695,BF_002,Breastfeeding Problems,breastfeeding,1,72,en,• Continue to breastfeed your baby often to drain the infected breast.,70,0,57
SENT_0001696,BF_002,Breastfeeding Problems,breastfeeding,1,73,en,"If your breast is too painful to breastfeed, you may need to use a breast pump until you are able to breastfeed your baby again.",128,0,102
SENT_0001697,BF_002,Breastfeeding Problems,breastfeeding,1,74,en,• Rest often and drink a lot of fluids.,39,0,29
SENT_0001698,BF_002,Breastfeeding Problems,breastfeeding,1,75,en,"Talk to a doctor, nurse or lactation specialist if you have any questions or concerns.",86,0,70
SENT_0001699,BF_002,Breastfeeding Problems,breastfeeding,1,76,en,"rikbZaykbZ Lrudks l³~Øe.k Hk,dks tLrks ykXN Hkus vk¶uks fpfdRldykbZ rq#UrS Qksu xuqZgksl~A • rikbZadks fpfdRldys l³~Øe.kdks mipkj xuZ vkS""kf/kdks vkns'k fnu lDuqgqUNA vkns'k fnb,dks iwjk le;lEe vkS""kf/k fyuqgksl~A rikbZaykbZ jkezks eglql Hk, rkifu vk¶uks fpfdRldl¡x dqjkdkuh uxfjdu vk¶uks vkS""kf/k fyu ujksDuqgksl~A • l³~Øfer LruckV nw/k fudkYudks ykfx çk;% vk¶uks cPpkykbZ Lruiku xjkmu tkjh jk[uqgksl~ A rikbZadks Lru Lruiku xjkm¡nk ,dneS nq[N Hkus] rikbZays vk¶uks cPpkykbZ Qsfj Lruiku xjkmu l{ke ugq¡nklEe rikbZaykbZ Lru iEidks ç;ksx xuZ vko';d iNZA • çk;% foJke xuqZgksl~ j /ksjS is; inkFkZg: fimuqgksl~A rikbZal¡x dquS ç'u ok ftKklkg: Nu~ Hkus vk¶uks fpfdRld] ifjpkfjdk ok Lruiku fo'ks""kKl¡x dqjk xuqZgksl~A",712,0,541
SENT_0001700,BF_003,Getting Started Breastfeeding Your Baby,breastfeeding,1,1,en,Getting Started Breastfeeding Your Baby.,40,0,35
SENT_0001701,BF_003,Getting Started Breastfeeding Your Baby,breastfeeding,1,2,en,Nepali.,7,0,6
SENT_0001702,BF_003,Getting Started Breastfeeding Your Baby,breastfeeding,1,3,en,Getting Started Breastfeeding Your Baby rikbZadks cPpkykbZ Lruiku xjkmu lq# xusZ Breastmilk is the perfect food for your baby.,126,0,106
SENT_0001703,BF_003,Getting Started Breastfeeding Your Baby,breastfeeding,1,4,en,It is all your baby needs for the first 6 months of life.,57,0,43
SENT_0001704,BF_003,Getting Started Breastfeeding Your Baby,breastfeeding,1,5,en,It can take time to learn how to breastfeed.,44,0,35
SENT_0001705,BF_003,Getting Started Breastfeeding Your Baby,breastfeeding,1,6,en,Be patient.,11,0,9
SENT_0001706,BF_003,Getting Started Breastfeeding Your Baby,breastfeeding,1,7,en,You and your baby are both learning something new.,50,0,41
SENT_0001707,BF_003,Getting Started Breastfeeding Your Baby,breastfeeding,1,8,en,The first milk your body makes is called colostrum.,51,0,42
SENT_0001708,BF_003,Getting Started Breastfeeding Your Baby,breastfeeding,1,9,en,"It is often a thick, creamy yellow.",35,0,27
SENT_0001709,BF_003,Getting Started Breastfeeding Your Baby,breastfeeding,1,10,en,Colostrum is rich in nutrients and antibodies that protect your baby from infections and diseases.,98,0,83
SENT_0001710,BF_003,Getting Started Breastfeeding Your Baby,breastfeeding,1,11,en,Breastmilk changes as your baby grows.,38,0,32
SENT_0001711,BF_003,Getting Started Breastfeeding Your Baby,breastfeeding,1,12,en,"It becomes a thin, white liquid that sometimes may even look bluish.",68,0,55
SENT_0001712,BF_003,Getting Started Breastfeeding Your Baby,breastfeeding,1,13,en,Babies do not need any extra water.,35,0,28
SENT_0001713,BF_003,Getting Started Breastfeeding Your Baby,breastfeeding,1,14,en,Your milk is all they need.,27,0,21
SENT_0001714,BF_003,Getting Started Breastfeeding Your Baby,breastfeeding,1,15,en,"Avoid giving your baby bottles, pacifiers or using nipple shields in the first few weeks of life unless directed to do so by a doctor.",134,0,108
SENT_0001715,BF_003,Getting Started Breastfeeding Your Baby,breastfeeding,1,16,en,"The more often you breastfeed, the more milk you make.",54,0,43
SENT_0001716,BF_003,Getting Started Breastfeeding Your Baby,breastfeeding,1,17,en,It is normal for babies to breastfeed every 1 to 3 hours in the beginning.,74,0,57
SENT_0001717,BF_003,Getting Started Breastfeeding Your Baby,breastfeeding,1,18,en,Getting Ready to Breastfeed Wash your hands and make yourself comfortable.,74,0,63
SENT_0001718,BF_003,Getting Started Breastfeeding Your Baby,breastfeeding,1,19,en,Use pillows to help you hold and support your baby.,51,0,41
SENT_0001719,BF_003,Getting Started Breastfeeding Your Baby,breastfeeding,1,20,en,Some mothers massage their breasts gently before breastfeeding.,63,0,55
SENT_0001720,BF_003,Getting Started Breastfeeding Your Baby,breastfeeding,1,21,en,Holding Your Baby to Breastfeed There are several positions you can use to breastfeed your baby.,96,0,80
